SampleNumber,Site,CollectDate,SiO2,TP,Si_corrected
15052802-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-05-28,6.35,4.30,1
15052802-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-05-28,4.17,7.70,1
15052802-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-05-28,4.21,6.80,1
15052802-04,"Flathead River, Lower, @ Polson",2015-05-28,4.76,2.80,1
15060301-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-06-03,5.70,4.10,1
15060301-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-06-03,4.06,10.80,1
15060301-03,"Flathead River, Lower, @ Polson",2015-06-03,4.80,2.70,1
15061803-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-06-18,4.94,5.10,1
15061803-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-06-18,4.21,3.80,1
15061803-03,"Flathead River, Lower, @ Polson",2015-06-18,4.76,4.30,1
15061803-04,"Flathead River, Lower, @ Polson",2015-06-18,4.57,2.10,1
15070701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-07-07,5.13,4.00,1
15070701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-07-07,3.99,6.10,1
15070701-03,"Flathead River, Lower, @ Polson",2015-07-07,4.52,6.80,1
15081701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-08-17,5.98,4.80,1
15081701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-08-17,4.18,7.90,1
15081701-03,"Flathead River, Lower, @ Polson",2015-08-17,4.79,2.20,1
15091801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-09-18,5.98,4.80,1
15091801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-09-18,4.16,2.80,1
15091801-03,"Flathead River, Lower, @ Polson",2015-09-18,4.76,3.20,1
15101202-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-10-14,6.33,5.10,1
15101202-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-10-14,4.08,2.90,1
15101202-03,"Flathead River, Lower, @ Polson",2015-10-14,4.84,3.60,1
15110401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-11-04,6.45,3.90,1
15110401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-11-04,4.98,4.60,1
15110401-03,"Flathead River, Lower, @ Polson",2015-11-04,5.23,3.60,1
15120801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2015-12-09,6.57,3.90,1
15120801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2015-12-09,4.66,3.70,1
15120801-03,"Flathead River, Lower, @ Polson",2015-12-09,4.90,3.60,1
16011502-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-01-15,6.61,6.00,1
16011502-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-01-15,4.62,3.50,1
16011502-03,"Flathead River, Lower, @ Polson",2016-01-15,4.85,2.40,1
16021601-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-02-16,6.73,4.90,1
16021601-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-02-16,4.84,4.00,1
16021601-03,"Flathead River, Lower, @ Polson",2016-02-16,4.93,3.30,1
16032801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-03-28,6.62,2.20,1
16032801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-03-28,4.93,6.10,1
16032801-03,"Flathead River, Lower, @ Polson",2016-03-28,4.94,2.80,1
16040601-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-04-06,6.66,3.30,1
16040601-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-04-06,5.49,18.00,1
16040601-03,"Flathead River, Lower, @ Polson",2016-04-06,5.07,3.30,1
16041101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-04-11,6.34,3.00,1
16041101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-04-11,5.13,18.90,1
16041101-03,"Flathead River, Lower, @ Polson",2016-04-11,4.77,10.00,1
16042501-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-04-25,6.29,4.00,1
16042501-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-04-25,4.68,54.80,1
16042501-03,"Flathead River, Lower, @ Polson",2016-04-25,4.63,2.80,1
16051001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-05-10,5.84,3.20,1
16051001-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-05-10,5.80,3.00,1
16051001-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-05-10,4.15,33.40,1
16051001-04,"Flathead River, Lower, @ Polson",2016-05-10,4.48,2.60,1
16052501-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-05-25,5.69,8.20,1
16052501-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-05-25,5.05,46.50,1
16052501-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-05-25,4.83,36.20,1
16052501-04,"Flathead River, Lower, @ Polson",2016-05-25,4.54,2.20,1
16060804-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-06-08,5.11,4.90,1
16060804-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-06-08,4.49,8.70,1
16060804-03,"Flathead River, Lower, @ Polson",2016-06-08,4.72,3.90,1
16062401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-06-24,4.78,4.00,1
16062401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-06-24,4.07,5.00,1
16062401-03,"Flathead River, Lower, @ Polson",2016-06-24,4.22,3.70,1
16072201-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-07-22,4.96,3.20,1
16072201-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-07-22,3.85,3.80,1
16072201-03,"Flathead River, Lower, @ Polson",2016-07-22,4.09,2.70,1
16072201-04,"Flathead River, Lower, @ Polson",2016-07-22,4.10,2.40,1
16083002-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-08-30,5.40,3.20,1
16083002-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-08-30,4.02,2.50,1
16083002-03,"Flathead River, Lower, @ Polson",2016-08-30,4.44,2.30,1
16100702-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-10-07,5.60,2.70,1
16100702-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-10-07,4.10,2.60,1
16100702-03,"Flathead River, Lower, @ Polson",2016-10-07,4.38,2.40,1
16111701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-11-17,6.40,3.00,1
16111701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-11-17,4.58,3.40,1
16111701-03,"Flathead River, Lower, @ Polson",2016-11-17,4.58,< 1.5,1
16122101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2016-12-21,6.62,2.90,1
16122101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2016-12-21,5.51,8.90,1
16122101-03,"Flathead River, Lower, @ Polson",2016-12-21,5.01,3.20,1
17012301-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-01-23,6.69,2.60,1
17012301-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-01-23,5.30,5.20,1
17012301-03,"Flathead River, Lower, @ Polson",2017-01-23,5.07,3.50,1
17021302-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-02-14,6.51,1.80,1
17021302-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-02-14,5.17,4.90,1
17021302-03,"Flathead River, Lower, @ Polson",2017-02-14,5.21,11.20,1
17031401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-03-15,7.09,8.60,1
17031401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-03-15,5.21,11.90,1
17031401-03,"Flathead River, Lower, @ Polson",2017-03-15,5.18,1.70,1
17032302-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-03-23,7.57,12.10,1
17032302-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-03-23,7.24,8.90,1
17032302-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-03-23,6.13,19.20,1
17042001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-04-21,7.49,4.30,1
17042001-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-04-21,6.93,7.70,1
17042001-03,"Flathead River, Lower, @ Polson",2017-04-21,5.21,2.60,1
17042803-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-04-28,7.81,5.00,1
17042803-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-04-28,6.15,10.30,1
17050801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-05-08,7.24,3.20,1
17050801-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-05-08,5.17,173.00,1
17050801-03,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-05-08,5.20,3.30,1
17050801-04,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-05-08,5.02,1.80,1
17050801-05,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-05-08,16.38,23.20,1
17060102-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-06-01,6.20,6.10,1
17060102-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-06-01,4.59,48.00,1
17060102-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-06-01,4.59,56.80,1
17060102-04,"Flathead River, Lower, @ Polson",2017-06-01,5.15,3.10,1
17061504-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-06-15,5.44,3.90,1
17061504-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-06-15,4.33,18.90,1
17061504-03,"Flathead River, Lower, @ Polson",2017-06-15,4.69,2.80,1
17070502-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-07-06,5.40,2.60,1
17070502-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-07-06,4.31,3.00,1
17070502-03,"Flathead River, Lower, @ Polson",2017-07-06,4.67,< 1.5,1
17072502-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-07-26,5.96,3.00,1
17072502-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-07-26,4.61,2.90,1
17072502-03,"Flathead River, Lower, @ Polson",2017-07-26,4.96,1.50,1
17082202-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-08-22,6.86,2.80,1
17082202-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-08-22,4.54,3.40,1
17082202-03,"Flathead River, Lower, @ Polson",2017-08-22,5.20,3.30,1
17092101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-09-21,6.23,2.80,1
17092101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-09-21,4.59,3.60,1
17092101-03,"Flathead River, Lower, @ Polson",2017-09-21,4.79,2.50,1
17100901-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-10-09,6.29,4.00,1
17100901-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-10-09,4.32,2.60,1
17100901-03,"Flathead River, Lower, @ Polson",2017-10-09,4.40,3.00,1
17102701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-10-30,6.46,2.10,1
17102701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-10-30,4.68,2.20,1
17102701-03,"Flathead River, Lower, @ Polson",2017-10-30,5.22,2.20,1
17112002-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-11-21,7.45,3.50,1
17112002-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-11-21,4.81,3.50,1
17112002-03,"Flathead River, Lower, @ Polson",2017-11-21,4.91,2.40,1
17121401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2017-12-14,7.63,2.70,1
17121401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2017-12-14,4.98,3.60,1
17121401-03,"Flathead River, Lower, @ Polson",2017-12-14,5.19,2.10,1
18011002-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-01-10,6.73,2.70,1
18011002-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-01-10,5.12,2.10,1
18011002-03,"Flathead River, Lower, @ Polson",2018-01-10,5.05,2.10,1
18022102-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-02-22,7.08,4.00,1
18022102-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-02-22,4.86,3.80,1
18022102-03,"Flathead River, Lower, @ Polson",2018-02-22,5.45,2.00,1
18032101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-03-21,7.26,3.10,1
18032101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-03-21,4.77,5.70,1
18032101-03,"Flathead River, Lower, @ Polson",2018-03-21,5.07,2.00,1
18041802-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-04-19,7.02,3.30,1
18041802-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-04-19,5.14,10.00,1
18041802-03,"Flathead River, Lower, @ Polson",2018-04-19,5.48,3.70,1
18043001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-04-30,7.71,10.40,1
18043001-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-04-30,7.81,4.30,1
18043001-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-04-30,5.73,68.20,1
18043001-04,"Flathead River, Lower, @ Polson",2018-04-30,5.12,2.80,1
18050901-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-05-09,7.51,6.60,1
18050901-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-05-09,5.40,88.90,1
18050901-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-05-09,5.33,91.90,1
18050901-04,"Flathead River, Lower, @ Polson",2018-05-09,4.95,3.20,1
18051602-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-05-22,6.81,4.30,1
18051602-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-05-22,5.35,34.40,1
18051602-03,"Flathead River, Lower, @ Polson",2018-05-22,5.13,5.50,1
18060401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-06-04,5.87,5.20,1
18060401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-06-04,5.13,33.00,1
18060401-03,"Flathead River, Lower, @ Polson",2018-06-04,5.25,3.40,1
18060401-04,"Flathead River, Lower, @ Polson",2018-06-04,5.18,6.90,1
18062801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-06-29,5.74,4.20,1
18062801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-06-29,4.93,7.70,1
18062801-03,"Flathead River, Lower, @ Polson",2018-06-29,5.76,3.10,1
18071701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-07-17,5.19,2.10,1
18071701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-07-17,4.06,4.60,1
18071701-03,"Flathead River, Lower, @ Polson",2018-07-17,4.39,1.60,1
18082702-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-08-28,5.92,4.20,1
18082702-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-08-28,4.44,2.70,1
18082702-03,"Flathead River, Lower, @ Polson",2018-08-28,4.79,1.90,1
18092601-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-09-27,6.10,31.80,1
18092601-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-09-27,4.30,< 1.5,1
18092601-03,"Flathead River, Lower, @ Polson",2018-09-27,4.92,3.60,1
18102201-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-10-22,6.10,4.90,1
18102201-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-10-22,4.24,2.30,1
18102201-03,"Flathead River, Lower, @ Polson",2018-10-22,4.65,< 1.5,1
18112001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-11-21,6.29,2.80,1
18112001-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-11-21,4.47,1.70,1
18112001-03,"Flathead River, Lower, @ Polson",2018-11-21,4.58,2.30,1
18121801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2018-12-19,6.74,1.90,1
18121801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2018-12-19,4.81,2.20,1
18121801-03,"Flathead River, Lower, @ Polson",2018-12-19,4.83,1.70,1
19012401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-01-24,6.48,2.40,1
19012401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-01-24,4.67,3.70,1
19012401-03,"Flathead River, Lower, @ Polson",2019-01-24,4.91,2.00,1
19022802-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-02-28,6.68,2.00,1
19022802-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-02-28,4.80,3.00,1
19022802-03,"Flathead River, Lower, @ Polson",2019-02-28,4.95,1.70,1
19032701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-03-28,6.58,5.50,1
19032701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-03-28,4.82,7.30,1
19032701-03,"Flathead River, Lower, @ Polson",2019-03-28,4.83,3.10,1
19041901-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-04-19,6.73,2.40,1
19041901-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-04-19,5.16,6.90,1
19041901-03,"Flathead River, Lower, @ Polson",2019-04-19,4.66,18.00,1
19051301-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-05-13,6.46,5.90,1
19051301-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-05-13,6.52,2.60,1
19051301-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-05-13,4.74,7.80,1
19051301-04,"Flathead River, Lower, @ Polson",2019-05-13,5.02,2.10,1
19051701-01,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-05-17,4.67,48.90,1
19051701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-05-17,4.84,50.30,1
19060701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-06-07,5.76,3.30,1
19060701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-06-07,4.13,8.20,1
19060701-03,"Flathead River, Lower, @ Polson",2019-06-07,4.47,2.90,1
19061701-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-06-17,5.32,3.30,1
19061701-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-06-17,4.10,3.30,1
19061701-03,"Flathead River, Lower, @ Polson",2019-06-17,4.37,< 1.5,1
19061701-04,"Flathead River, Lower, @ Polson",2019-06-17,4.33,1.60,1
19071101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-07-11,5.01,2.40,1
19071101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-07-11,4.05,3.20,1
19071101-03,"Flathead River, Lower, @ Polson",2019-07-11,4.44,2.10,1
19080601-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-08-06,5.36,5.90,1
19080601-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-08-06,4.02,2.10,1
19080601-03,"Flathead River, Lower, @ Polson",2019-08-06,4.16,1.70,1
19090501-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-09-05,5.86,3.50,1
19090501-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-09-05,4.20,3.20,1
19090501-03,"Flathead River, Lower, @ Polson",2019-09-05,4.67,3.40,1
19100201-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-10-02,5.94,3.00,1
19100201-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-10-02,4.34,2.50,1
19100201-03,"Flathead River, Lower, @ Polson",2019-10-02,4.60,5.20,1
19102801-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-10-30,6.20,3.00,1
19102801-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-10-30,4.45,4.60,1
19102801-03,"Flathead River, Lower, @ Polson",2019-10-30,4.74,3.80,1
19112502-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-11-25,6.48,2.40,1
19112502-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-11-25,4.77,2.10,1
19112502-03,"Flathead River, Lower, @ Polson",2019-11-25,4.83,2.10,1
19122001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2019-12-20,6.28,3.30,1
19122001-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2019-12-20,4.68,3.40,1
19122001-03,"Flathead River, Lower, @ Polson",2019-12-20,4.85,2.20,1
20012101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-01-21,6.27,5.10,1
20012101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-01-21,4.52,2.60,1
20012101-03,"Flathead River, Lower, @ Polson",2020-01-21,4.69,2.00,1
20022401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-02-24,6.25,2.60,1
20022401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-02-24,4.88,1.80,1
20022401-03,"Flathead River, Lower, @ Polson",2020-02-24,4.76,2.30,1
20031901-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-03-19,6.48,3.30,1
20031901-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-03-19,5.07,4.50,1
20031901-03,"Flathead River, Lower, @ Polson",2020-03-19,5.07,7.60,1
20041401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-04-14,6.31,3.30,1
20041401-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-04-14,5.18,7.00,1
20041401-03,"Flathead River, Lower, @ Polson",2020-04-14,4.90,2.00,1
20042401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-04-24,6.32,2.80,1
20042401-02,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-04-24,6.35,2.60,1
20042401-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-04-24,5.23,15.30,1
20042401-04,"Flathead River, Lower, @ Polson",2020-04-24,4.60,2.10,1
20050101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-05-01,6.44,2.30,1
20050101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-05-01,4.88,28.50,1
20050101-03,"Flathead River, Lower, @ Polson",2020-05-01,4.48,2.10,1
20052001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-05-21,6.14,3.30,1
20052001-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-05-21,4.53,54.50,1
20052001-03,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-05-21,4.59,45.40,1
20052001-04,"Flathead River, Lower, @ Polson",2020-05-21,4.54,3.80,1
20053101-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-05-31,6.16,5.80,1
20053101-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-05-31,4.44,49.10,1
20053101-03,"Flathead River, Lower, @ Polson",2020-05-31,4.47,1.90,1
20060803-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-06-09,5.83,6.10,1
20060803-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-06-09,4.58,16.90,1
20060803-03,"Flathead River, Lower, @ Polson",2020-06-09,5.28,1.90,1
20062901-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-06-29,5.31,5.60,1
20062901-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-06-29,4.22,7.20,1
20062901-03,"Flathead River, Lower, @ Polson",2020-06-29,4.28,2.40,1
20062901-04,"Flathead River, Lower, @ Polson",2020-06-29,4.37,2.90,1
20072001-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-07-20,5.27,3.20,1
20072001-02,"Flathead River, Mainstem, @ Holt (Sportsman Bri...",2020-07-20,4.33,2.80,1
20072001-03,"Flathead River, Lower, @ Polson",2020-07-20,4.35,1.70,1
20081401-01,Swan River @ Bigfork Steel Bridge (Electric Ave...,2020-08-14,5.64,3.20,1
